Contig	06/29/10	05/22/13	07/10/09	12/23/13	12/11/12	02/23/11	09/18/13	03/13/13	09/28/11	05/17/10	04/29/11	11/29/11	05/22/13	01/15/14	05/21/11	02/13/13	05/22/13	08/11/10	01/26/12	01/16/13	04/27/10	11/23/10	05/21/14	02/11/10	09/10/14	12/20/11	10/21/10	01/11/11	12/23/13	06/22/11	08/19/09	09/24/09	04/24/13	10/21/10	04/10/14	11/28/12	07/21/10	06/29/10	08/14/13	12/23/09	07/17/14	09/10/14	07/20/11	10/22/09	08/14/13	07/09/12	08/14/13	10/22/09	06/29/10	07/21/10	10/25/11	05/21/14	02/11/10	09/10/14	03/13/13	12/11/12	04/10/14	08/11/10	09/18/13	02/12/14	12/20/11	07/10/09	11/28/12	01/16/13	07/18/13	01/26/12	08/17/11	12/16/10	01/11/11	05/21/11	12/20/11	09/15/10	09/24/09	11/13/13	06/22/11	06/19/13	06/20/12	02/16/12	06/19/13	08/19/09	11/28/12	12/23/09	11/23/10	08/17/11	01/26/12	11/29/11	11/29/11	11/13/13	09/15/10	09/28/11	12/23/13	02/16/12	08/15/12	02/12/14	05/17/10	03/24/10	04/29/11	02/23/11	04/27/10	12/16/10	04/24/13	05/30/12	02/13/13	03/24/10	07/18/13	08/15/12	07/20/11	10/25/11	07/17/14	05/30/12	01/15/14
1126419_2_scaffold00819	0	57.35324	11.748956	30.178892	24.57868	6.004363	14.723614	10.092423	3.7042627	13.449363	3.829588	0	0	50.774776	9.881109	7.955419	53.572994	12.3476095	29.97472	15.598318	46.19421	12.72458	1.6516448	62.598766	17.95275	34.817757	12.256578	2.0938056	0.35826877	5.9895496	11.503911	12.705044	3.8337934	12.967402	7.2262464	86.38088	18.028164	48.114075	20.211163	95.217674	1.2653936	14.103187	5.537639	33.235622	43.242584	26.41006	22.690052	32.495686	47.818844	16.64401	12.570711	1.7549486	62.955193	97.89353	11.023107	23.101885	10.166659	14.083015	10.642464	76.99717	0	9.578761	36.12474	18.822039	6.2071204	32.778637	4.7566247	12.2813635	2.8411086	10.2458515	33.753593	4.345678	13.207324	10.628369	5.708072	8.537746	7.14146	25.923967	8.792886	12.057705	38.79578	102.25083	13.798186	6.0937524	0	65.22133	66.43341	9.20272	4.4037986	4.7861633	24.717169	26.12221	0	76.35287	18.053219	81.61915	4.2837887	7.1148987	46.9948	13.072305	4.3363605	68.75533	11.885679	79.26419	8.1399145	26.508644	4.907915	9.897634	1.4823581	70.47044	48.89279
1126419_2_scaffold00825	0	1.755505	3.3501403	2.6374545	0.9997044	19.017183	1.5930539	0.5786034	0.5309178	4.7006116	0.53199154	0	0	2.1677227	2.0370312	0.4275824	0.86370283	6.5688057	8.13202	0.21291879	19.35213	30.852032	0.3550859	25.79084	0.36387256	2.7996562	3.289595	2.400777	0	1.7387068	3.7098258	2.2996728	0.34967098	3.4190044	0.9906795	0	7.7937384	22.184906	2.680362	100.37029	0	0.8955374	10.101493	8.97743	0	0.46970296	2.0462515	10.410843	20.08906	7.816392	1.7111739	0.2347614	27.42114	0.8466806	0.68508935	1.5383455	0.7741101	6.1578236	1.0502366	3.2627318	0	2.7457745	0.55514973	0	4.5290914	7.047055	4.026579	16.84802	2.1797454	4.4308157	2.9349163	3.0396807	2.117378	1.332908	2.2589095	0.98835903	1.1088547	7.5331182	1.1542485	2.9220517	1.5221345	106.52636	31.268578	2.8770633	0	4.29085	2.2085714	1.515855	1.5688015	0.579537	2.4109478	8.764919	0	3.8810003	4.053504	10.219084	0.66586465	17.06218	16.084	13.395764	0.29395932	1.1856122	0	12.812271	4.5099354	1.8133417	11.422133	2.3228374	0	2.3646092	2.8854897
1126419_2_scaffold00837	1.6082245	24.79752	1.8729287	27.92103	6.818513	0.3565926	9.472877	4.9491506	33.391666	7.512767	1.9629395	161.87717	0	21.96977	11.934856	17.784883	24.670507	0.53236824	24.704344	5.3565445	27.663347	5.5669823	35.37524	22.203255	0	9.476423	0.11822659	0	0	3.499348	9.384915	3.504327	3.518766	0.044682726	112.562256	0	4.3653865	8.435445	11.9618	82.16007	0.85170394	0	11.41631	6.1661024	0	9.2864895	9.394911	6.065348	10.041388	5.219961	11.671112	42.40547	23.239113	0	6.894106	8.669072	112.49573	0.33954325	9.159462	31.191462	0	0.96708274	6.863432	5.594326	23.699827	23.891619	0.7503661	1.6026443	0	11.102321	10.620982	0.71064276	4.6738667	5.1975975	3.2016306	7.045036	6.351755	17.954132	4.895015	11.526692	7.804557	85.62138	5.6695147	0.79618293	0	67.43144	64.13506	7.4884076	0.7410209	36.824436	25.07027	16.76712	0.44479257	31.243841	6.8156643	49.252747	1.5837891	0.5256061	34.68311	1.7644317	2.3665078	8.026245	14.117552	49.053	18.889482	7.587241	10.6818695	10.92776	4.703618	8.685263	27.20299
1126419_2_scaffold00865	23.025368	13.633948	35.49128	11.705437	7.914861	12.324245	15.184174	8.147492	3.1525376	3.827899	46.691742	0	0	39.08801	13.362858	23.068104	11.6323	8.661111	35.84441	3.7928722	13.03167	24.077229	2.2891905	17.415892	6.481918	21.632893	1.6344182	0.85533464	0	9.004626	15.000413	2.6084275	7.237429	1.4463556	4.3087816	0	20.806591	19.93447	14.94694	92.15448	1.0769217	8.75127	20.3674	11.024052	0	27.196749	13.539061	10.039703	17.623959	21.554903	26.385773	4.0624847	17.013449	0	7.4718227	7.7252126	5.654963	8.844184	13.363287	33.407555	0	35.636185	8.557248	3.6827862	23.858194	40.478355	5.6927204	6.825885	0.8533921	12.087448	23.153336	7.6885424	2.850603	15.094418	7.8374	9.054687	19.96987	48.83404	9.567363	13.206478	7.599537	85.91582	23.021814	5.125115	0	44.260044	40.547207	10.66092	7.267632	5.309331	11.803371	44.25684	0	26.901505	3.9694767	5.6117506	44.057053	11.696839	17.401436	4.2121353	9.096556	6.6926165	21.777834	5.096851	22.457598	31.152721	20.295692	25.240786	1.730154	7.70239	35.710342
1126419_2_scaffold00895	0	0	0	0	0	0.061033085	6.585147	0	0	0	0	0	0	0	0.6549199	0	0	0	0	0	0	7.072889	0	0.52517545	0	0	0	0	0	0	0.10649422	0	0	0	0	0	0	0	4.5764027	77.403694	0	0	0.9636036	0	0	0	3.964928	0	0	0	0	0	0.80964094	0	0	0	0	0	4.7031	0	0	0	0	0	1.8721734	0	0	0.17324384	0	0.68683106	0	0	0	0.34436196	0	0	0	0	0	0.060393874	0	71.01565	6.903514	0	0	0	0	1.4240984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24163085	0	2.5192635	0	0.83419156	0	0	0	0
1126419_2_scaffold00913	0	0	1.0398088	0	0	0.61866367	0.3034115	0	0	8.979072	0.8668712	0	0	0	0	0	0	2.4937806	0	0	56.761147	0.70580125	0	79.630035	2.6681588	2.1328793	5.5381055	1.0059494	0	0.31953308	6.3149686	34.27612	0	3.6745176	0	0	3.1578255	16.653526	0.36622766	162.82211	0	3.001912	0	65.23148	0	0	0.2679374	75.47834	17.928751	3.5728865	0	0	81.4442	23.94681	0	0	0	2.2974284	0.18335813	0	0	0	0	0	0	0	0.31244007	3.424378	1.1123953	0	1.1824605	3.0876517	30.69434	0	0.26662123	0	0	0	0	8.876673	0	167.30412	0.758794	0.3767244	0	2.4721246	1.8177761	0	2.2805789	0	0	0	0	0	7.3635693	38.170856	0.38045985	0.72951245	52.855797	3.0121896	0	0.45162112	0	42.42324	0	0	0	0	0.8902314	0	0
1126419_2_scaffold00938	0	3.182083	0.13201235	21.66295	12.290733	1.6965609	18.027645	1.9493898	87.27124	2.0004592	0	0	0	20.427383	0.6742618	3.4877217	1.9792215	1.7823751	16.079561	2.265319	6.8631415	4.867092	1.3852248	13.607254	14.130501	37.09778	9.874767	0.19157043	0	9.606354	1.9186884	19.573633	0.2480183	9.684522	2.9225078	12.107784	2.89439	2.537164	24.797674	113.79414	1.125598	10.099617	284.18442	25.318813	319.59662	1.2346361	20.001923	31.043255	2.6716833	2.041234	57.314518	2.1230536	13.694072	29.72685	2.8114367	13.3118305	2.9552824	1.9295596	18.62307	39.20568	42.63491	1.3145971	13.416047	3.285942	4.216329	14.638198	229.59178	5.2616286	0.23785734	0.61283326	36.810204	0.5226706	18.748726	10.104165	10.425732	4.9948645	1.4822501	17.54809	4.4735966	1.49226	15.500482	112.128044	5.1378775	225.44339	0	61.09744	64.61889	13.048792	0.9878369	83.15157	17.71136	17.173342	0	38.6369	2.565764	14.878083	0	2.2228236	7.138291	7.685758	0.5004061	4.4722896	4.850956	13.318067	7.002897	2.0985138	290.24088	57.14996	1.3562671	5.786322	27.14504
1126419_2_scaffold00962	0	12.003116	8.305208	7.517068	10.073213	12.114445	0.78174907	7.808193	2.6748147	13.134625	2.4249647	0	0	13.038567	15.980579	20.772652	12.121805	5.3782153	11.926546	9.424481	26.999413	9.150019	3.5779133	45.080082	0.9820847	3.1598718	8.15981	0.9719474	0	4.346954	12.404678	4.823547	2.3908458	10.594022	12.250974	0	8.890324	10.376013	1.0065032	95.938354	2.0558908	0	1.5099907	61.228577	0	2.1476645	0.6903489	60.042385	10.986676	9.665934	1.5052638	3.6749742	49.90328	2.7422082	8.135785	9.189677	10.716917	6.5113344	0.18897113	18.337297	0	6.8179264	7.448879	9.4312935	0.6111963	8.875934	1.7710252	18.73194	1.2671268	15.020103	4.448103	2.4860713	5.3091965	2.698119	5.1178355	0.08891869	1.8417085	14.724454	0.08900837	12.492308	8.138168	93.41088	7.25543	2.1742377	0	11.73533	11.666311	2.5291433	1.8319236	3.0389364	6.6930165	16.020727	0	20.350925	12.519054	58.791286	2.025884	11.528283	24.210592	19.156416	1.9041365	4.8871856	22.718493	52.307304	0.65795803	1.7515985	1.8736515	1.6300156	2.0643375	3.8292193	17.707174
1126419_2_scaffold01009	0	18.802742	4.9304132	3.02761	6.0076804	3.1290548	1.9182298	3.1932478	0.8790229	10.987264	2.2183127	761.87866	0	16.919695	0.09993021	12.90013	15.840044	3.7469034	2.7097187	7.873003	85.98952	5.5973463	0	232.1328	8.434323	5.0566874	3.8471117	2.1861877	0	0.7070537	2.729882	4.4239426	0.90057117	4.1659064	1.0437858	0	1.9477482	10.448938	2.7012608	326.84204	0.7006495	7.314709	0.4717224	84.30589	0	2.0127969	2.8232586	77.26357	9.919883	1.5686473	1.1192626	0	227.4337	0	3.5648785	5.433572	0.7539225	3.910527	1.1592277	27.433664	0	5.455304	9.191429	8.376385	0.2499555	2.777994	0.8230459	11.10237	3.4547043	0.24453177	4.9838386	3.9312656	3.6187582	2.022947	0.5618781	0.3636429	1.0042496	2.100603	0.5460144	1.6126478	11.600678	325.89957	4.4863186	0.95269144	0	5.446567	4.962607	2.8900156	4.0286393	1.0052115	5.3223014	4.502005	0	30.08833	9.288145	108.93715	2.2048998	2.1138918	97.185875	9.2896	1.1680766	1.9034944	14.710718	100.9439	0	15.239691	0.490044	1.3460455	1.4070563	1.9575024	15.42181
1126419_2_scaffold01102	0	11.735099	0	1.4553753	3.0647085	19.010658	2.164362	0.11086093	0	0.5085975	0	0	0	4.4500456	0.10407921	2.785456	11.380361	0.50681436	0.7937503	0.3671589	19.851452	0.52997655	0	39.775814	24.680285	1.6092498	0.13506201	2.2769556	0	0.52600706	0.5923383	0.37767375	0.13399456	0.20418213	0.15530325	0	0.0845257	1.7445657	12.325435	92.12656	0	18.737164	0.35731477	0.32763502	0	0.31763119	14.849411	0.31495687	1.3674369	0	0	0.40482447	41.17354	9.733485	0.5625588	4.5980744	0	0.2909206	3.6220727	1.985746	0	0	1.8234375	0.405775	0	1.1573333	7.2006307	7.130719	1.6063123	0.20374759	1.8167669	0.35297304	0.47112566	3.0646367	0.8046592	1.4202787	0.39222935	0.45579544	1.2321495	0.537473	1.4998748	94.67823	0.7402116	7.4418464	0	0.41106537	0.36271223	1.2673709	0.40486795	0	2.3756902	0.299293	0	2.4432676	0.11797292	11.438757	0.069589235	21.149261	13.629958	8.385255	0.27034977	0.8673548	3.8975723	13.3746605	0	0.18286204	0.3711928	0.6675866	0	0.8155103	4.8884673
1126419_2_scaffold01107	0.14148761	156.8467	11.567247	15.42036	62.003563	24.538237	12.667683	294.89478	9.980401	11.1383095	6.3269	21.543583	37.215572	18.889801	8.075375	1580.3418	147.8847	7.8646183	36.9958	63.101116	17.932453	12.489117	2.588282	34.021187	2.303339	27.827963	8.744011	3.5229611	0	2.5277247	17.553291	13.687446	67.94595	7.410078	5.2863564	7.05261	11.593281	20.626081	14.619681	80.90851	3.1658263	1.2368321	6.0813065	32.96502	0	36.25142	18.251835	32.950684	18.481539	10.468139	23.851952	1.4860562	32.41835	0	293.31613	63.030342	5.240824	7.8153076	14.101969	9.387873	6.782455	8.84848	16.794834	71.396614	11.207154	34.276978	2.3171387	11.094213	2.637369	7.751273	25.074108	2.3322897	11.08413	13.039619	3.5884955	23.698416	14.136425	75.38363	26.474104	19.64023	21.022293	83.886604	11.810631	3.3940568	0	33.910572	40.670284	14.115647	2.284596	13.3400345	13.874063	72.7116	0	9.996962	12.460394	58.187805	6.8275547	23.444454	18.934544	15.578917	65.97321	86.090515	1619.3446	52.54294	9.679736	73.26519	6.8749304	26.065691	2.9343078	90.897446	15.905711
1126419_2_scaffold01181	0	74.08945	24.647238	75.793945	16.779747	63.716248	289.74527	6.8822994	9.367392	4.933433	10.546443	0	0	62.066628	7.7535434	3.5601676	76.41877	484.53452	7.938975	17.981459	42.378075	71.66555	4.364419	59.944275	55.18386	24.06754	160.28777	7.496072	0	1.5238891	13.360727	2.4227705	26.272425	154.06285	14.836887	12.495103	10.932074	3.8679807	76.23964	66.7247	2.0134482	51.76933	15.943505	3.8984494	189.0296	44.958626	78.49487	3.5846567	2.7511017	15.298358	24.123089	5.026339	64.30121	56.397545	5.355001	17.322218	16.249035	498.61993	295.02466	98.849144	8.411529	19.759357	27.922632	19.417835	84.1751	9.28034	23.415258	30.309513	8.908377	7.431138	21.751537	379.52856	2.112334	114.15245	1.0974659	62.50384	24.92471	40.086	64.234024	14.806419	28.106316	59.569756	69.790634	24.382984	0	18.543903	16.700365	118.51022	388.97375	11.817264	65.685	35.71537	0	100.789734	4.8215113	60.616398	10.8723345	65.233635	36.732273	30.616304	24.895441	15.384515	3.0593042	61.83497	76.69673	3.140765	16.514742	23.13962	0	11.813027	67.92135
1126419_2_scaffold01186	0	0.85283345	0	0	0.794719	10.141122	0	0.6899445	16.354641	1.5166887	3.1013312	0	0	0	0.8636512	0.16995417	0.15844707	0.6834027	11.526471	1.5233456	2.2484386	63.429165	0	10.099768	0	20.485615	14.709805	15.959892	0	6.4744773	0	0	0.069493085	12.707304	0	0	0.5260469	3.7914486	0	15.232591	0	0	8.431732	0	0	0.26357096	0	0	4.0187354	1.0167826	20.631283	0	8.230062	0	0.2334062	0.6114569	0	0.7041021	0	0	4.2162423	0.16370732	0	0.63133657	0	11.804391	6.6686344	63.96848	14.395547	1.0566883	22.209538	1.3180397	0	0	5.88038	0.58927494	1.0171021	7.753508	0.2949346	0	0.08643049	12.73867	67.805115	6.947166	0	28.055706	25.677294	0.16432294	1.4507371	14.512214	0	7.0366936	0	0	1.5907798	4.4894133	2.670719	9.273106	3.3974333	66.23576	0	2.6989975	0	5.619402	0	0.30347857	8.662964	20.981411	0	2.819633	0
1126419_2_scaffold01247	1195.1365	874.01636	792.13116	675.57416	276.80072	191.2672	343.34262	1059.4315	567.28577	181.19414	605.04083	2741.3713	1290.6392	1796.0022	90.47564	1178.2026	690.8692	361.3606	732.2109	2101.869	319.81985	436.2487	1259.7723	395.28043	559.14746	348.65784	99.1229	1122.4722	1472.9169	26.76893	408.9699	792.85034	395.8783	97.06234	950.4604	962.1498	375.4435	639.9973	1057.7808	722.3225	1934.5452	535.10846	25.6783	876.76	1690.5463	513.10486	1044.5289	1106.8994	658.04755	519.0424	533.6778	1316.7081	442.51407	791.723	781.1307	194.81151	707.2546	501.81735	329.2836	666.7786	2900.9717	737.8339	181.51564	2228.323	236.14622	935.6262	211.36902	272.6893	1056.5486	87.41964	330.7553	166.2525	598.64685	737.5968	32.43738	345.6697	592.8059	388.11722	267.20807	376.38223	141.58818	928.15985	416.9408	185.22324	6599.499	520.3605	552.9893	777.0402	151.807	569.27905	829.1908	528.8457	1982.7186	575.4424	188.33902	358.93378	605.45514	195.90332	332.85974	274.77686	309.99396	229.01294	1156.02	349.49826	231.23875	140.36874	28.00942	523.18585	1942.7535	296.21536	1615.4591
1126419_2_scaffold01396	0	6.0720363	2.4140937	3.8314803	4.6104436	7.5072355	0.3756915	0.25016314	0.34431896	16.71302	4.523534	0	0	36.351124	2.3485985	1.2940774	6.894053	3.3165896	6.368486	2.2093656	48.657482	16.742853	0.30704767	44.548454	0.4719684	10.233809	20.47066	1.8683864	0	0.7517418	6.215379	0.25567183	0.7559133	19.696936	4.8478837	0	3.337887	22.589151	0	63.189747	1.6466936	0.46463007	7.105504	13.30784	0	5.6623287	0.16588329	14.925029	24.599796	3.6866958	4.192414	0.15225105	42.34185	0	1.0155534	2.5274339	5.729136	3.2276764	0	33.233597	0	3.2053168	4.1146765	2.1746716	2.4966843	7.399475	3.7719913	20.54841	2.7547894	4.2528396	10.907927	7.48711	0.17718637	1.0805475	0.78407514	0.96147853	3.2084324	10.079544	0.74857086	8.793049	5.734918	78.91344	16.912027	2.42564	0	9.739688	8.18478	1.6086851	5.107879	0.42954305	2.978257	9.34261	0	39.072895	17.836184	51.973045	5.653135	8.88245	49.234516	21.014048	0.45754316	7.409509	1.0614733	45.27087	3.3201025	1.939395	5.601549	4.29336	3.0313423	7.360956	33.290184
1126419_2_scaffold01470	0	9.22978	50.207474	36.53043	3.389427	0.6268298	28.82029	1.2793784	85.345345	2.421133	0.54894596	0	0	23.623423	0	0.75635886	9.078781	18.599298	12.926044	1.5536244	3.9498882	6.962986	0	16.012619	1.9309839	27.350567	28.575588	0	0	1.4568783	25.360876	9.2400255	0.8504923	27.74592	2.0312283	0	41.457035	11.216941	13.450987	59.790516	1.4035803	1.1881	45.30753	10.208797	0	16.128588	12.555675	10.540704	11.747897	39.594265	95.93682	0.15572776	16.729546	12.356106	1.0387439	1.9048463	1.8727716	21.822691	28.563427	30.936987	0	62.655994	0.63129544	1.4048406	192.72899	10.796163	381.4598	3.4473379	0	0	28.828526	197.2363	7.068066	18.788774	2.0260541	18.57598	13.7680435	20.409023	14.8757715	22.7172	0	65.537315	7.047423	369.5781	0	46.86929	47.404648	19.74504	204.73317	90.28679	35.945942	21.529673	0	22.679602	2.927125	20.514713	0.9637044	1.154909	3.53609	3.4427474	0.5459899	47.760155	0.31020352	18.560932	186.12865	113.06985	42.140995	98.76798	0.2818694	36.39039	20.954077
1126419_2_scaffold01502	0	51.578556	0.16654925	29.879328	2.981965	1.74404	2.138326	3.4949174	0	3.2661157	1.031452	0	0	49.672615	0.6076152	7.078541	53.240086	0.11835146	1.338688	3.7153587	4.662359	0.14280033	1.1121252	11.539518	15.140997	5.7222953	0.052566204	1.3695699	14.956763	0.5322777	2.2823298	0.88194495	8.761326	0	2.1155436	0	0.8882309	3.0069373	3.754225	83.497635	1.4200754	17.550117	0.93870276	3.0603771	0	2.4477198	3.2616405	4.9645457	1.5966214	0.19075993	0	2.2058103	11.26741	4.5459332	4.2038054	3.4414861	2.6282442	0.22645287	0.4699042	20.223	0	0.3685601	6.067788	4.737835	1.6718111	2.2521734	0	10.801087	1.0502983	1.18948	4.697075	0.57698464	0.27504352	3.5782745	0.29893857	4.753849	0	714.9406	7.4146304	2.0395513	6.6158566	78.00286	0.21606804	0.09654569	0	2.591787	2.1175168	6.2890825	1.0313988	0.22225757	29.125528	733.73895	0	19.721273	1.9973075	6.3169847	1.0562824	2.1811657	4.071115	9.508214	13.4945	10.127249	6.4339056	9.290693	2.1269405	3.6723723	1.3543915	0.07794752	0.57036394	9.680609	58.91246
1126419_2_scaffold01690	0	24.774286	2.1248684	0	1.5851878	20.143726	0	6.1928964	0	10.890959	5.1456904	0	0	3.7564375	6.13706	2.644195	22.755365	1.0695488	12.590472	6.988652	10.0555105	1.0121528	2.7026124	66.72197	0.2596396	8.353942	1.5089628	2.055676	0	2.2636352	5.6619153	0	4.823785	1.0772325	6.169263	0	6.4006104	8.043877	0.49892864	156.59882	102.96838	0.25560263	3.4376009	1.0167943	0	0.39429924	0.7300467	3.3233247	8.676118	4.867506	5.698001	4.02031	74.431526	0	5.5867696	1.0245006	5.393659	1.083424	0	5.477899	0	2.547005	4.0744233	7.4298506	0.96951365	15.564075	1.5961926	6.81835	3.8285472	6.007017	6.9269557	1.2268808	0	0.71331775	3.0420537	1.0578585	3.2460232	21.500887	1.882534	5.0040393	3.5169342	156.67212	0.91887975	1.9502693	0	6.1234326	6.1910977	0.78664094	1.1422561	0	0	24.2736	0	5.2748	9.445931	34.15623	5.7014956	20.95363	8.132036	8.607642	4.5306716	3.8454003	4.3378277	30.683956	1.217638	0.81720096	2.015953	6.878417	94.90182	2.3621583	3.6843965
1126419_2_scaffold01724	0	16.199457	0.71478474	0	1.1198071	14.204399	0.20857096	5.2775145	0	6.5307846	6.895461	0	0	4.6828585	2.6077216	1.4368542	16.93598	1.0158654	5.966264	5.519536	8.28969	3.575021	1.7046226	73.55489	0	7.0560036	0.6768002	3.5439847	0	1.8011565	5.268603	0	3.8608444	0.19184314	3.9560008	0	6.2475257	8.950221	1.8461815	163.74835	75.87756	0	3.357218	0.41044745	0	6.963514	0.7367414	1.1836945	7.5184655	4.0934525	2.7382162	0.8452453	77.10209	0	3.8056517	0.5907975	2.8199298	1.5185548	1.0083514	1.24383	0	0.79088056	0.22843264	5.464633	1.630674	8.457509	3.1142719	4.225099	3.139221	3.4458272	9.510303	0.5748469	0	0	1.2371442	2.0165012	5.2822123	23.068462	0.9498987	5.4707556	0.83510256	158.43622	3.013745	3.2111986	0	8.960401	5.4526887	0	0.59942013	0	0.16534254	21.496662	0	1.7300308	6.3550363	27.8854	7.6717076	11.366903	7.147692	6.7674494	3.4715002	2.483625	2.3571732	36.903893	1.9309782	1.0079607	2.96447	3.5125635	77.41324	2.38382	10.279685
1126419_2_scaffold01831	18.724138	44.419353	2.0182917	21.684618	22.995834	98.425186	23.34298	41.92461	4.4488416	26.904402	29.194475	0	0	73.49753	10.174681	57.327034	39.396477	18.710012	6.1260195	21.56734	94.50876	14.211039	3.3255067	55.7979	2.9594026	6.304038	11.350402	8.431551	0	3.8340914	1.7524309	2.5261745	26.887781	12.606722	13.783922	0	20.766598	120.21642	8.961092	43.64652	1.5644437	2.6485348	9.479559	8.850194	0	14.79023	10.212329	5.2666883	114.81957	21.120378	10.683836	1.9093318	56.657913	0	42.98309	25.477913	12.659123	15.841639	25.107279	86.56139	0	3.045216	17.708471	17.093845	1.1720365	5.210383	13.011173	72.88231	7.1903896	11.597088	7.3445816	1.1804786	2.9290493	20.695765	4.4224234	5.4807253	9.291682	18.878567	5.8520026	1.296287	17.899553	43.24651	12.9728565	6.807089	0	11.6326	10.030992	15.894671	1.7043798	7.7128634	24.616629	17.195837	0	97.152954	26.10081	123.67466	28.017515	93.88506	98.39806	71.24967	32.60172	58.015408	52.38199	140.02637	2.3431706	57.063396	9.07186	12.537292	1.5708714	59.442947	63.329636
1126419_2_scaffold01938	0	10.269614	1.1306624	36.531063	2.3617814	56.23936	152.86395	19.039503	0	10.162564	9.785234	0	0	111.46449	24.543465	216.89465	14.126402	0	69.791405	9.215977	28.93863	0	14.021333	116.22214	0.55262667	1.9327003	0	6.1984525	0	0	0.54777426	0	13.453474	0	1.2994112	0	4.5783224	0.9877436	341.41324	105.43996	0	1.0880684	13.571335	0	0	4.2381687	301.25436	0	0	4.100906	0	13.013739	109.468155	0	16.498888	1.557561	1.7980826	0	164.28839	198.64645	0	1.2510326	7.9494762	8.57707	9.114009	62.177135	0	0	5.093015	23.215885	2.7429938	0.27978635	0	7.085178	0	0	1.4681535	367.06976	0	0.62129587	8.476314	100.109085	0	0	0	0	0	8.162291	0.19449766	0	28.595318	388.67245	0	201.38579	8.883638	51.25716	11.95141	58.788925	30.150345	0	14.286298	0	210.93388	48.758	6.108928	3.9135628	11.462646	0	0	0	104.02194
1126419_2_scaffold02097	0	1.0299494	3.734483	0	0	2.6195457	0	0	11.774242	3.2412667	1.4045304	0	0	0.7358251	0.43024325	0	0.5262216	0.34917876	3.28121	3.8787293	36.157608	1.6852465	0	34.012127	0	6.551534	6.3276286	1.6162868	0	0.67648345	13.793846	3.1224604	1.6617224	7.948131	0.14266522	0	0.6988257	8.585352	0	95.145485	0	0	0.5539012	14.898175	0	1.9257712	0	14.321676	9.839918	0.6753713	12.348469	1.115644	32.32683	8.047269	0	0	0.07213257	0.8685511	0	4.2563577	0	2.3922427	0	3.494573	0	2.790778	6.260312	1.593352	0.796822	0.35093874	7.5101614	1.3618474	2.3803294	0	0.6551812	0	0.22519445	0	0	11.016471	0	101.77597	0.63747734	5.355067	0	12.8011265	10.245777	0	1.5722126	17.573795	0	0	0	6.5869527	3.1699014	32.58873	0.5753368	2.7579482	35.66972	2.2219884	0.5587868	0	0	29.860321	0	0.40315533	0.38360977	14.626271	0	0	1.443427
1126419_2_scaffold02129	0	0	0	0	0	2.5468633	0	0.15402147	0	0.08832567	0	0	0	0.74190533	0.4337984	0	0	0	2.5731401	0	3.8041444	0.05663906	0	5.2082334	0	0.20325139	0	0	0	0	0	0	0	0	0.7911425	0	0	0.3462518	0.18613033	127.486496	0	0	0.062053133	0.45519033	0	0.044129185	0.2042634	0	0.8443598	0	14.474978	0	6.375782	0	0	0	0.58182895	0	0	0	0	0	0	0	0	2.9478312	0.23819025	0.267753	0	0.070767716	0.36058187	0	0	0	0	0	0	0.12664928	0	0	0.34730142	128.75525	0.12854898	0	0	1.5990855	1.7637334	0.2200982	0	0	0	0	0	0	0	0	0	1.4830599	5.137781	0	0	0	0	0	0	0	0	15.489123	0.6786724	0	0.97023606
